pto_no,sacco,permit_id,primary_route,all_matches,confidence,score,reasons,route_text
NTSA/RSN-0294,Lopha,NTR-00101,25,25 (MEDIUM:51); 49 (MEDIUM:51); 11C (MEDIUM:51),MEDIUM,51,"3 waypoints (pangani, ngara, odeon); Terminal 'odeon'","odeon, ngara,pangani,unep, wangige"
NTSA/RSN-0294,Lopha,NTR-00201908021449470,106,106 (MEDIUM:63); 107 (MEDIUM:63); 25 (MEDIUM:51),MEDIUM,63,"4 waypoints (parklands, ruaka, odeon); Terminal 'odeon'","odeon, pangani,parklands,highridge,abc drive,ndenderu,gacharage,ruaka,kiambu,ruiru, thika (makongeni)"
NTSA/RSN-0294,Lopha,ADR-O68IM8Y,105,105 (MEDIUM:63); 106 (MEDIUM:63); 107 (MEDIUM:63),MEDIUM,63,"4 waypoints (uthiru, kikuyu, odeon); Terminal 'odeon'","Odeon, parklands highridgeg.mathenge ring rd waiyakiwayw.maathai pangani juja rd huruma roundabout outering rd alsops thika rd redhill ndenderu gacharage ruaka kiambu ruiru juja makongeni odeon ngara kangemi uthiru kikuyu wangige, Limuru"
NTSA/RSN-0294,Lopha,ADR-6DBS9LJ,100,100 (MEDIUM:48); 107 (MEDIUM:48); 116 (MEDIUM:48),MEDIUM,48,"4 waypoints (pangani, kiambu, limuru)","pangani, wangari maathai parklands highridge gen. mathenge ring rd redhill ruaka gacharage ndenderu wangige kikuyu limuru flyover kamwangi gakoe gatukuyu thika, Muranga via thika rd juja ruiru kiambu"
NTSA/RSN-0294,Lopha,ADR-WZ9SE9M,105,105 (MEDIUM:63); 106 (MEDIUM:63); 107 (MEDIUM:63),MEDIUM,63,"4 waypoints (uthiru, kikuyu, odeon); Terminal 'odeon'","Odeon, parklands highridge g.mathenge ring rd waiyakiwayw.maathai pangani juja rd huruma roundabout outering rd alsops thika rd redhill ndenderu gacharage ruaka kiambu ruiru juja mugutha kimbo matangi canaan judah darasha juja farmmakongeni odeon ngara kangemi uthiru kikuyu wangige, Limuru"
NTSA/RSN-0294,Lopha,ADR-537HBW7,,,UNMATCHED,0,Insufficient keyword overlap,"Odeon, Bus stationNgaraWangare maathai rdPanganiJuja rdHuruma roundaOutering rdthika rdthika rdparklandshighridgegeneral mathengering rdLimuru rdred hillGachiekiharaGikuniNgechaKabukuTigoniRainiLimuruWaiyaki wayKikuyuUthiruKangemiWangigeNdenderuGachageRuakaBananaKiambuRuiruThik rdKimboMuguthacanaanMatangiDarajJudahJujajuja farm via thika, Makongeni"
NTSA/RSN-0294,Lopha,ADR-A5ACK8P,237,237 (LOW:36),LOW,36,"3 waypoints (thika, juja, odeon)","odeon, thika road, juja"
NTSA/RSN-0294,Lopha,ADR-9AKFJRA,107,107 (MEDIUM:51); 25 (LOW:39); 30 (LOW:39),MEDIUM,51,"3 waypoints (ndenderu, khan, odeon); Terminal 'odeon'","odeon, aga khan, pangani, ndenderu, wangige"
NTSA/RSN-0294,Lopha,ADR-DB3TYOY,107,107 (MEDIUM:51); 25 (LOW:39); 30 (LOW:39),MEDIUM,51,"3 waypoints (ndenderu, khan, odeon); Terminal 'odeon'","odeon, wangige,aga khan, pangani, ndenderu"
NTSA/RSN-0294,Lopha,ADR-3ZQSJ2A,107,107 (MEDIUM:51); 44G (MEDIUM:51); 25 (LOW:39),MEDIUM,51,"3 waypoints (ndenderu, karura, odeon); Terminal 'odeon'","odeon, pangani, highridge, karura, rwaka, ndenderu"
NTSA/RSN-0294,Lopha,ADR-JY7SZ77,107,107 (MEDIUM:51); 25 (LOW:39); 49 (LOW:39),MEDIUM,51,"3 waypoints (ndenderu, ruaka, odeon); Terminal 'odeon'","odeon, highridge, pangani, ruaka, ndenderu"
NTSA/RSN-0294,Lopha,ADR-POKSYK7,237,237 (LOW:36),LOW,36,"3 waypoints (thika, juja, odeon)","odeon, juja, thika road"
NTSA/RSN-0294,Lopha,ADR-VYASWAP,30,30 (MEDIUM:63); 105 (MEDIUM:63); 23KG (MEDIUM:51),MEDIUM,63,"4 waypoints (westlands, kangemi, uthiru); Terminal 'odeon'","odeon, waiyaki way,Redhill,westlands, kangemi, uthiru, kinoo"
NTSA/RSN-0294,Lopha,ADR-Q5LC8LO,237,237 (MEDIUM:48),MEDIUM,48,"4 waypoints (thika, juja, ruiru)","odeon, thika road,ruiru,juja, thika(makongeni)"
NTSA/RSN-0294,Lopha,ADR-EPJSEJB,106,106 (MEDIUM:51); 107 (MEDIUM:51); 237 (MEDIUM:48),MEDIUM,51,"3 waypoints (ruaka, odeon, drive); Terminal 'odeon'","odeon, thika road,ruiru,kiambu ruaka,gacharage, abc drive"
NTSA/RSN-01900,Lothian Transporters,NTR-00922,118,118 (LOW:36),LOW,36,"3 waypoints (parklands, nairobi, bypass)","Mombasa Rd(cabanas), Airport North Rd Outering Rd Eastern Bypass Utawala Ruai Thika Rd Pangani Parklands, Nairobi"
NTSA/RSN-01900,Lothian Transporters,NTR-001391,14,14 (LOW:36); 16/62 (LOW:36); 32D (LOW:36),LOW,36,"3 waypoints (pangani, community, kariokor)","Thika, Pangani Kariokor Community, Nairobi"
NTSA/RSN-01900,Lothian Transporters,NTR-00159,34L,34L (MEDIUM:51); 15 (LOW:39),MEDIUM,51,"3 waypoints (otiende, mbagathi, langata); Terminal 'knh'","Bus station, KNH, Mbagathi way, Langata, Otiende"
NTSA/RSN-01900,Lothian Transporters,NTR-0020181211134410497,5,5 (MEDIUM:63); 24 (MEDIUM:63); 24C (MEDIUM:63),MEDIUM,63,"4 waypoints (arcade, ngong, kencom); Terminal 'kencom'","Bus station, Kencom,GPO,KNH,Adams arcade,Karen,Ngong,Matasia,Kiseriani,Rongai,Bomas,Langata road, Kiserian"
NTSA/RSN-01900,Lothian Transporters,ADR-DB3T575,,,UNMATCHED,0,Insufficient keyword overlap,"Thika, Outering road Kangundo road, Tala"
NTSA/RSN-01900,Lothian Transporters,ADR-3ZQS3QL,24,24 (MEDIUM:63); 24C (MEDIUM:63); 32A (MEDIUM:51),MEDIUM,63,"4 waypoints (kenyatta, ngong, kenol); Terminal 'kencom'","Mombasa rd, Outering rd Juja rd Eastleigh Tom mboya Kenyatta av GPO Community Knh Ngong rd Kawangware Kikuyu waiyaki way forest rd Kiambu rd bypass thika rd Githurai mwiki Ruiru Thika, kenol"
NTSA/RSN-0296,Lucky Baba Dogo,NTR-00569,25A,25A (MEDIUM:48); 38/39 (LOW:36),MEDIUM,48,"4 waypoints (dogo, summer, baba)","Timboroa lane, Thika road Baba Dogo Lucky Summer Outering rd Donholm Tajmall ruai, Kangundo rd"
NTSA/RSN-0296,Lucky Baba Dogo,ADR-MDMSKMO,25A,25A (MEDIUM:48),MEDIUM,48,"4 waypoints (dogo, summer, baba)","Timboroa lane, Thika road Baba Dogo Lucky Summer Outering rd Donholm Tajmall, Ruai"
NTSA/RSN-0296,Lucky Baba Dogo,ADR-YM3SVL9,,,UNMATCHED,0,Insufficient keyword overlap,"babadogo, thika road, timboroa lane"
NTSA/RSN-0296,Lucky Baba Dogo,ADR-8LMSJOZ,,,UNMATCHED,0,Insufficient keyword overlap,"timboroa lane, thika road, baba dogo"
NTSA/RSN-0296,Lucky Baba Dogo,ADR-ZZJS9Z5,25,25 (LOW:36); 25A (LOW:36),LOW,36,"3 waypoints (dogo, baba, drive)","timboroa drive, thika road, baba dogo"
NTSA/RSN-0296,Lucky Baba Dogo,ADR-2DVSZBO,,,UNMATCHED,0,Insufficient keyword overlap,"babadogo, timboroa lane, thika road"
NTSA/RSN-0296,Lucky Baba Dogo,ADR-K9BFEBO,25,25 (LOW:36); 25A (LOW:36),LOW,36,"3 waypoints (dogo, baba, drive)","timboroa drive, thika rd, baba dogo"
NTSA/RSN-0297,Lucky Transporters Company,NTR-00159,34L,34L (MEDIUM:51); 15 (LOW:39),MEDIUM,51,"3 waypoints (otiende, mbagathi, langata); Terminal 'knh'","bus station, knh, mbagathi way, langata, otiende"
NTSA/RSN-0297,Lucky Transporters Company,NTR-00271,,,UNMATCHED,0,Insufficient keyword overlap,"Banana, Bus stationrailwaysKNHmbagathi Roadlangata rd otiende athi river kitengela, Machakos"
NTSA/RSN-0297,Lucky Transporters Company,ADR-VYASV6R,,,UNMATCHED,0,Insufficient keyword overlap,"Banana, KiambuKhojaBus stationRailwaysAthi riverKitengela, Machakos"
NTSA/RSN-0297,Lucky Transporters Company,ADR-Q5LCYR7,,,UNMATCHED,0,Insufficient keyword overlap,"Banana, KiambuKhojaBus station RailwaysKNHMbagathiLangata rd, Otiende"
NTSA/RSN-0297,Lucky Transporters Company,ADR-EPJSADV,,,UNMATCHED,0,Insufficient keyword overlap,"banana, bus station,knh,bagathi road, langata"
NTSA/RSN-0297,Lucky Transporters Company,ADR-2DVSZWL,,,UNMATCHED,0,Insufficient keyword overlap,"banana, langata,bus station,knh, bagathi road"
NTSA/RSN-0297,Lucky Transporters Company,ADR-K9BFEJ7,,,UNMATCHED,0,Insufficient keyword overlap,"banana, bus station,knh,bagathi road, langata"
NTSA/RSN-0297,Lucky Transporters Company,ADR-7WRS7BJ,11_2,11_2 (LOW:39),LOW,39,"2 waypoints (machakos, railways); Terminal 'railways'","banana, railways,athi river, machakos"
NTSA/RSN-0297,Lucky Transporters Company,ADR-BQ9S7A2,11_2,11_2 (LOW:39),LOW,39,"2 waypoints (machakos, railways); Terminal 'railways'","banana, machakos,railways, athi river"
NTSA/RSN-0297,Lucky Transporters Company,ADR-REOS89Y,110,110 (LOW:39),LOW,39,"2 waypoints (kitengela, railways); Terminal 'railways'","banana, kitengela,bus station, railways, athi river"
NTSA/RSN-0297,Lucky Transporters Company,ADR-MDMSKLK,34L,34L (MEDIUM:51); 15 (LOW:39),MEDIUM,51,"3 waypoints (otiende, mbagathi, langata); Terminal 'knh'","bus station, otiende,knh, mbagathi way, langata"
NTSA/RSN-0297,Lucky Transporters Company,ADR-YM3SVMB,110,110 (LOW:39),LOW,39,"2 waypoints (kitengela, railways); Terminal 'railways'","banana, bus station, railways, athi river, kitengela"
NTSA/RSN-0297,Lucky Transporters Company,,116,116 (LOW:39); 119 (LOW:39); 107D (LOW:36),LOW,39,"2 waypoints (banana, ruaka); Terminal 'koja'","Khoja - Kiambu rd,Northern Bypass,Ruaka,Banana - Kiambu and back- Khoja - Kiambu rd,Northern Bypass,Ruaka,Banana - Kiambu and back - Khoja - Kiambu rd,Northern Bypass,Ruaka,Banana - Kiambu and back"
NTSA/RSN-0298,Luminous Shuttles,NTR-00202105241007320,,,UNMATCHED,0,Insufficient keyword overlap,"Ngong, kimuka gataka rongai kiserian, Isinya"
NTSA/RSN-0298,Luminous Shuttles,NTR-00202105251535490,24,24 (MEDIUM:48); 125 (MEDIUM:48); 126 (MEDIUM:48),MEDIUM,48,"4 waypoints (hardy, bomas, ngong)","Isinya, kiserian ngong kimuka karen hardy gataka ongata rongai bomas, langata rd"
NTSA/RSN-0298,Luminous Shuttles,NTR-0096,111,111 (MEDIUM:51); 2 (LOW:39); 5 (LOW:39),MEDIUM,51,"3 waypoints (ngong, railways, karen); Terminal 'railways'","kiserian, ngong,karen,nduyu,yaya,gpo,ambassador, railways"
NTSA/RSN-0298,Luminous Shuttles,ADR-ZZJS9V5,5,5 (MEDIUM:51); 24 (MEDIUM:51); 111 (MEDIUM:51),MEDIUM,51,"3 waypoints (ambassadeur, yaya, ngong); Terminal 'kencom'","railways, olesereni, southern bypass,karen,ngong,kiserian,yaya, ambassadeur"
NTSA/RSN-0298,Luminous Shuttles,ADR-VYAS98E,2,2 (LOW:39); 5 (LOW:39); 8 (LOW:39),LOW,39,"2 waypoints (ngong, railways); Terminal 'railways'","kiserian, ngong, ndunyu, yaya, gpo, ambassadour, railways"
NTSA/RSN-0298,Luminous Shuttles,ADR-O68IVBW,125,125 (MEDIUM:51); 126 (MEDIUM:51); 24C (MEDIUM:48),MEDIUM,51,"3 waypoints (bomas, railways, langata); Terminal 'railways'","karen, hardy, bomas, langata road, railways"
NTSA/RSN-0298,Luminous Shuttles,ADR-6DBSWKM,2,2 (LOW:39); 5 (LOW:39); 8 (LOW:39),LOW,39,"2 waypoints (ngong, railways); Terminal 'railways'","kiserian, railways,ngong, ndunyu, yaya, gpo, ambassadour"
NTSA/RSN-0298,Luminous Shuttles,ADR-WZ9SWWB,111,111 (MEDIUM:51); 2 (LOW:39); 8 (LOW:39),MEDIUM,51,"3 waypoints (ngong, railways, karen); Terminal 'railways'","kiserian, railways,ngong, karen , dunyu, yaya, ambassador"
NTSA/RSN-0298,Luminous Shuttles,ADR-2DVSDM6,111,111 (MEDIUM:51); 2 (LOW:39); 8 (LOW:39),MEDIUM,51,"3 waypoints (ngong, railways, karen); Terminal 'railways'","kiserian, ngong, karen , dunyu, yaya, ambassador, railways"
NTSA/RSN-0298,Luminous Shuttles,NTR-00166,111,111 (MEDIUM:51); 2 (LOW:39); 8 (LOW:39),MEDIUM,51,"3 waypoints (ngong, railways, karen); Terminal 'railways'","kiserian, ngong,karen,yaya,ambassador, railways"
NTSA/RSN-0302,Madiwa,NTR-00446,28,28 (LOW:39),LOW,39,"2 waypoints (garage, eastleigh); Terminal 'gikomba'","Mfangano, Kariokor,General Waruinge,Garage,1st Avenue, Eastleigh Section3"
NTSA/RSN-0302,Madiwa,ADR-2DVS5KV,,,UNMATCHED,0,Insufficient keyword overlap,"Mfangano,, Luthuli Avenue,, Eastleigh Section 3"
NTSA/RSN-0302,Madiwa,ADR-K9BFVRA,28,28 (MEDIUM:51); 14 (MEDIUM:48); 237 (MEDIUM:48),MEDIUM,51,"3 waypoints (mathare, teresa, eastleigh); Terminal 'gikomba'","Mfangano street, Kariokor Fig tree Lumbwa rd Ambira rd Jogoo rdCommercial Eastleigh section III Kiambiu St Teresa Juja rd Mathare North Outering rd Thika rd Mwihoko Kangundo rd, By pass"
NTSA/RSN-0302,Madiwa,ADR-7WRSZDL,,,UNMATCHED,0,Insufficient keyword overlap,"mfangano, luthuli avenue, eastleigh section 3"
NTSA/RSN-0302,Madiwa,ADR-BQ9S3JL,28,28 (LOW:39),LOW,39,"2 waypoints (garage, eastleigh); Terminal 'gikomba'","mfangano, eastleigh section3,kariokor,general waruinge,garage, 1st avenue"
NTSA/RSN-0302,Madiwa,ADR-REOSLWA,,,UNMATCHED,0,Insufficient keyword overlap,"mfangano, eastleigh section 3, luthuli avenue"
NTSA/RSN-0302,Madiwa,ADR-MDMSAYY,,,UNMATCHED,0,Insufficient keyword overlap,"eastleigh, commercial,juja road, luthuli"
NTSA/RSN-02001,Mambigi,NTR-00202009231508310,,,UNMATCHED,0,Insufficient keyword overlap,"Commercial, Mwiki Njiru, Utawala"
NTSA/RSN-02001,Mambigi,NTR-00202104150825200,237,237 (LOW:36),LOW,36,"3 waypoints (thika, town, juja)","Commercial, Thika Rd Juja Thika Town Eastern Bypass Outering Rd Kangundo Rd, Utawala"
NTSA/RSN-02001,Mambigi,NTR-0020181205091222755,237,237 (LOW:36); 38/39 (LOW:36),LOW,36,"3 waypoints (thika, town, juja)","Commercial, Thika Rd Juja Thika Town Mwiki Outering Rd Njiru Eastern Bypass Kangundo Rd, Utawala"
NTSA/RSN-02005,Manama,ADR-9AKF8R8,38/39,38/39 (LOW:36),LOW,36,"3 waypoints (kamulu, joska, kangundo)","Mlolongo, Athi River Mitaboni Kangundo Tala Joska Kamulu Machakos Kitui, Mutomo"
NTSA/RSN-02005,Manama,ADR-A5ACV82,28,28 (LOW:39); 41 (LOW:39); 16/62 (LOW:39),LOW,39,"2 waypoints (gikomba, mathare); Terminal 'gikomba'","Gikomba, Jogoo Rd Kangundo Rd Outering Rd Imara daima Chai Rd Juja Rd Mathare, Bus Station"
NTSA/RSN-0319,Manchester Coach,NTR-0053,,,UNMATCHED,0,Insufficient keyword overlap,"nairobi, thika,matuu,kitui, mwingi"
NTSA/RSN-0319,Manchester Coach,NTR-00519,,,UNMATCHED,0,Insufficient keyword overlap,"nairobi, thika,matuu, mwingi"
NTSA/RSN-0319,Manchester Coach,NTR-00202007170920010,,,UNMATCHED,0,Insufficient keyword overlap,"Nairobi, Outering rd via Mombasa rd Kibwezi, Mombasa"
NTSA/RSN-0319,Manchester Coach,NTR-00202009281552290,,,UNMATCHED,0,Insufficient keyword overlap,"Nairobi, Thika Matuu Mwingi GarissaModagashe, Mpeketoni"
NTSA/RSN-0319,Manchester Coach,NTR-00202105211012490,,,UNMATCHED,0,Insufficient keyword overlap,"Mombasa, nairobi narok bomet kisii migori homabay kisumu busia kericho, Nakuru"
NTSA/RSN-0319,Manchester Coach,NTR-00581,237,237 (LOW:36),LOW,36,"3 waypoints (juja, thika, ruiru)","Nairobi, Bypass Juja Eastleigh Ruiru Thika Isiolo Marsabit, Moyale"
NTSA/RSN-0319,Manchester Coach,NTR-0020181207160047502,11,11 (LOW:36); 11_2 (LOW:36),LOW,36,"3 waypoints (mombasa, nairobi, machakos)","nairobi, thika,matuu,mwingi,kitui,via machakos,wote,kibwezi, mombasa"
NTSA/RSN-0319,Manchester Coach,ADR-EPJSYEZ,,,UNMATCHED,0,Insufficient keyword overlap,"Nairobi, ThikaMatuuMwingiGarissa, Modagashe"
NTSA/RSN-0319,Manchester Coach,ADR-2DVS5RP,,,UNMATCHED,0,Insufficient keyword overlap,"Nairobi, RuiruEastern bypass Juja Thika Isiolo Marsabit, Moyale"
NTSA/RSN-0319,Manchester Coach,ADR-K9BFV6Z,237,237 (LOW:36),LOW,36,"3 waypoints (juja, thika, ruiru)","Nairobi, Ruiru bypass Juja Thika Isiolo Marsabit, Moyale"
NTSA/RSN-0319,Manchester Coach,ADR-7WRSZ97,,,UNMATCHED,0,Insufficient keyword overlap,"nairobi, mwingi,thika,matuu, kitui"
NTSA/RSN-0319,Manchester Coach,ADR-BQ9S3QQ,,,UNMATCHED,0,Insufficient keyword overlap,"nairobi, thika,matuu,mwingi,kitui,via machakos, wote"
NTSA/RSN-0321,Manmo,NTR-00407,,,UNMATCHED,0,Insufficient keyword overlap,"commercial, thika road, mathare north"
NTSA/RSN-0321,Manmo,NTR-00202003241330260,114W,114W (LOW:39),LOW,39,"2 waypoints (ngara, place); Terminal 'fig tree'","Abc place, WaiyakiwayForest rdParklandsMuranga rd TerminusCommercialBustationMombasa rdCitycabanasEastern bypassUtawalaRuaiKangundo rdOutering rdJUJA RDMathare northThika rdPark rd, Ngara rd"
NTSA/RSN-0321,Manmo,NTR-00201909191433510,114R,114R (MEDIUM:63); 33C (MEDIUM:63); 33FED (MEDIUM:63),MEDIUM,63,"4 waypoints (parklands, ngara, park); Terminal 'fig tree'","abc place, waiyaki way,forest rd,parklands,muranga rd terminus,commercial,juja rd,ngara rd,park rd,thika rd,mathare north,outering rd, city cabanas"
NTSA/RSN-0321,Manmo,ADR-537HW22,33C,33C (MEDIUM:51); 33FED (MEDIUM:51); 33TP (MEDIUM:51),MEDIUM,51,"3 waypoints (cabanas, city, commercial); Terminal 'commercial'","commercial, muranga rd terminus,thika rd,mathare north,outering rd, city cabanas"
NTSA/RSN-0321,Manmo,ADR-A5AC8VM,,,UNMATCHED,0,Insufficient keyword overlap,"commercial, mathare north, thika road"
NTSA/RSN-01743,Maruti T.r.r,NTR-00201908231143000,114R,114R (LOW:36),LOW,36,"3 waypoints (limuru, town, ruaka)","Kenol, thika town makongeni Ruirukiambu limuru, Ruaka"
NTSA/RSN-01743,Maruti T.r.r,NTR-00561,116,116 (LOW:36); 107D (LOW:36),LOW,36,"3 waypoints (tigoni, limuru, ruaka)","Kenol, Thika Makongeni Ruiru Kiambu Raini Tigoni Limuru, Ruaka"
NTSA/RSN-01743,Maruti T.r.r,ADR-LZRSRZZ,,,UNMATCHED,0,Insufficient keyword overlap,"ruiru prison, ruiru town, kenol"
NTSA/RSN-01743,Maruti T.r.r,ADR-O68I8W5,114R,114R (LOW:36),LOW,36,"3 waypoints (limuru, town, ruaka)","kenol, ruiru town,ruru prison,ruaka, limuru"
NTSA/RSN-0327,MAT TWO Friends,ADR-8LMSVDD,102,102 (MEDIUM:51); 2 (LOW:39),MEDIUM,51,"3 waypoints (kawangware, railways, kikuyu); Terminal 'railways'","railways, kawangware,dagorretti,kikuyu, gikambura"
NTSA/RSN-0327,MAT TWO Friends,ADR-8LMSO6W,102,102 (LOW:39),LOW,39,"2 waypoints (railways, kikuyu); Terminal 'railways'","railways, kikuyu, dagoreti"
NTSA/RSN-0327,MAT TWO Friends,NTR-00104,102,102 (MEDIUM:51); 2 (LOW:39); 4W (LOW:39),MEDIUM,51,"3 waypoints (railways, dagoretti, kikuyu); Terminal 'railways'","railways, kikuyu, dagoretti"
NTSA/RSN-0327,MAT TWO Friends,NTR-00539,,,UNMATCHED,0,Insufficient keyword overlap,"kikuyu, dagoreti, gikambura"
NTSA/RSN-0327,MAT TWO Friends,ADR-MDMSA9B,102,102 (LOW:39),LOW,39,"2 waypoints (railways, kikuyu); Terminal 'railways'","railways, dagoreti, kikuyu"
NTSA/RSN-0327,MAT TWO Friends,ADR-A5ACV22,2,2 (LOW:36); 102 (LOW:36),LOW,36,"3 waypoints (kawangware, riruta, dagoretti)","knh, kawangware,riruta satelite, dagoretti market"
NTSA/RSN-0327,MAT TWO Friends,ADR-537H2YW,2,2 (MEDIUM:63); 102 (MEDIUM:63); 4W (MEDIUM:63),MEDIUM,63,"4 waypoints (corner, riruta, railways); Terminal 'railways'","railways, dagoretti corner, riruta satellite"
NTSA/RSN-0327,MAT TWO Friends,ADR-WZ9SVL3,2,2 (MEDIUM:63); 102 (MEDIUM:63); 4W (MEDIUM:63),MEDIUM,63,"4 waypoints (kawangware, riruta, railways); Terminal 'railways'","railways, kawangware, riruta satellite, dagoretti market"
NTSA/RSN-02009,Matatu Crew Association,NTR-00202011131535140,126,126 (MEDIUM:63); 111 (MEDIUM:51); 125 (MEDIUM:51),MEDIUM,63,"4 waypoints (rongai, ongata, kiserian); Terminal 'railways'","Railways, Knh Karen Ngong via Ngong rd Kiserian, Ongata Rongai"
NTSA/RSN-02009,Matatu Crew Association,NTR-00201901071527150,24,24 (LOW:36); 125 (LOW:36); 126 (LOW:36),LOW,36,"3 waypoints (bomas, ngong, karen)","Knh, ngong rd karen ngongkiserian ongata rongai, bomas"
NTSA/RSN-02009,Matatu Crew Association,ADR-8LMS5M5,111,111 (MEDIUM:63); 125 (MEDIUM:63); 126 (MEDIUM:63),MEDIUM,63,"4 waypoints (ngong, railways, jogoo); Terminal 'railways'","kabiria, ngong rd karen ngong kiserian rongai gataka bomas langata rd KNH railways jogoo rd eastern bypass utawala ruai kamulu, Kangundo"
NTSA/RSN-02009,Matatu Crew Association,ADR-ZZJSVL9,102,102 (MEDIUM:63); 110 (MEDIUM:63); 111 (MEDIUM:63),MEDIUM,63,"4 waypoints (ngong, railways, dagoretti); Terminal 'railways'","limuru, kikuyu kabiria dagoretti mkt kawangare kiambu alsops mwiki mwihoko railways ngong rd karen ngong kiserian rongai gataka bomas langata rd KNH jogoo rd juja rd eastern bypass utawala githunguri ruai kangundo kamulu outering rd cabanas mombasa rd kitengela, isinya"
NTSA/RSN-0705,Maverous Shuttle,NTR-00202009231121260,38/39,38/39 (MEDIUM:48); 18C (LOW:36),MEDIUM,48,"4 waypoints (kamulu, kangundo, ruai)","Mfangano, Eastleigh Jogoo road Savannah Komarock Kangundo road Ruai, Kamulu"
NTSA/RSN-0705,Maverous Shuttle,NTR-00202110191117150,110,110 (LOW:36); 110ATH (LOW:36),LOW,36,"3 waypoints (mombasa, mlolongo, syokimau)","donholm, outering rd eastern bypass syokimau mlolongo via mombasa rd athi river, Machakos"
NTSA/RSN-0705,Maverous Shuttle,NTR-00175,38/39,38/39 (MEDIUM:48); 110 (LOW:36); 04SK (LOW:36),MEDIUM,48,"5 waypoints (ruai, jogoo, kamulu)","Mfangano, eastleigh jogoo rd donholm savannah komarock kangundo rd ruai kamulu outering rd eastern bypass syokimau mlolongo via mombasa rdathi river, machakos"
NTSA/RSN-0705,Maverous Shuttle,NTR-00763,,,UNMATCHED,0,Insufficient keyword overlap,"komarock, savanna, jogoo road, eastleigh, mfangano street"
NTSA/RSN-0705,Maverous Shuttle,ADR-9AKFOJ5,,,UNMATCHED,0,Insufficient keyword overlap,"komarock, eastleigh,savannah, embakasi, commerial"
NTSA/RSN-0705,Maverous Shuttle,ADR-DB3TQYD,,,UNMATCHED,0,Insufficient keyword overlap,"komarock, mfangano street,savanna, jogoo road, eastleigh"
NTSA/RSN-02000,Meruit Logistics,NTR-00202009231509490,,,UNMATCHED,0,Insufficient keyword overlap,"Marurui, Northern Bypass, Ruiru"
NTSA/RSN-02000,Meruit Logistics,NTR-00202010211717240,,,UNMATCHED,0,Insufficient keyword overlap,"Odeon, Thika road marurui Ruiruruaka kiambu thika, Makongeni"
NTSA/RSN-02000,Meruit Logistics,ADR-9AKF2D9,237,237 (LOW:36),LOW,36,"3 waypoints (thika, ruiru, odeon)","Odeon, Thika road marurui, Ruiru"
NTSA/RSN-02000,Meruit Logistics,ADR-DB3T56V,106,106 (LOW:39); 107 (LOW:39); 11A (LOW:39),LOW,39,"2 waypoints (ruaka, odeon); Terminal 'odeon'","Moi Lane, Odeon Thika Rd Marurui Ruiru Ruaka Kiambu Thika, Makongeni"
NTSA/RSN-02000,Meruit Logistics,ADR-3ZQS3WK,107D,107D (LOW:36),LOW,36,"3 waypoints (kahawa, bypass, eastern)","Moi Lane, Wangare Maathai Rd Outering Rd Kahawa West Eastern Bypass Kangundo Rd Nderi Kikuyu, Ndenderu"
NTSA/RSN-02000,Meruit Logistics,ADR-JY7SLPR,107,107 (MEDIUM:51); 48B (MEDIUM:51); 48C (MEDIUM:51),MEDIUM,51,"3 waypoints (ndenderu, ruaka, odeon); Terminal 'odeon'","Moi Lane, Odeon Thika Rd Wangare Maathai Rd Outering Rd Marurui Ruiru Ruaka Kahawa West Eastern Bypass Kangundo Rd Kiambu Thika Makongeni Nderi Kikuyu, Ndenderu"
NTSA/RSN-0345,Metrotrans East Africa,NTR-00947,,,UNMATCHED,0,Insufficient keyword overlap,"nairobi, narok, bomet"
NTSA/RSN-0345,Metrotrans East Africa,NTR-00191,102,102 (LOW:36),LOW,36,"3 waypoints (kawangware, kenyatta, kikuyu)","kikuyu, kawangware kenyatta ambasdour tom mboya thika road kasarani, juja"
NTSA/RSN-0345,Metrotrans East Africa,NTR-00130,105,105 (LOW:39),LOW,39,"2 waypoints (westlands, kikuyu); Terminal 'odeon'","kikuyu, waiyaki way,westlands,moi avenue,tom mboya,thika road,kasarani, juja"
NTSA/RSN-0345,Metrotrans East Africa,NTR-00202011161517360,102,102 (LOW:36),LOW,36,"3 waypoints (kawangware, ngong, kikuyu)","Zambezi, Kikuyu Ngong Langata Kabiria Kawangware KNH Ambassador Bus station Utawala Mwiki, Thika"
NTSA/RSN-0345,Metrotrans East Africa,NTR-00202012241143330,,,UNMATCHED,0,Insufficient keyword overlap,"Thika, NairobiKawangwareKikuyu Narok Bomet Kisii Homabay, Migori"
NTSA/RSN-0345,Metrotrans East Africa,NTR-00202203221637030,102,102 (LOW:36),LOW,36,"3 waypoints (kawangware, nairobi, kikuyu)","Thika, Loitoktok Kitengela Nairobi Kawangware Kikuyu Limuru Narok Bomet Kisii Homabay, Migori"
NTSA/RSN-0345,Metrotrans East Africa,NTR-00188,102,102 (LOW:36),LOW,36,"3 waypoints (kawangware, kenyatta, kikuyu)","kikuyu, kawangware kenyatta ambasdour thika road kasarani, juja"
NTSA/RSN-0345,Metrotrans East Africa,NTR-00190,102,102 (LOW:36),LOW,36,"3 waypoints (kawangware, kenyatta, kikuyu)","kikuyu, thogoto kawangware kenyatta ambasdour tom mboya thika road kasarani, utawala"
NTSA/RSN-0345,Metrotrans East Africa,NTR-00363,,,UNMATCHED,0,Insufficient keyword overlap,"nairobi, kikuyu, narok, bomet"
